產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
電子零組件,競國,6108,0.02179927,0.496666667,4.116666667,0.068108412,-0.042112405,0.013174719,0.035424845,0.02794516,0.691782213,-0.007479685,-17.25333333,0.832653061,20.83870968,23.275,2.212158639,16,15.34959016,1.554986614,2.41798337
電子零組件,久威,6114,0.058402273,1.51,2.5,0.117745528,0.024247543,0.046786255,0.012226581,0.057329515,0.595421185,0.045102934,-21.77666667,1.027404745,12.88888889,31.61363636,1.729566855,4.4,36.97745902,4.637619487,21.5075145
電子零組件,鎰勝,6115,0.129377306,3.573333333,2.746453901,0.16385876,0.090409282,0.094722589,0.067813016,0.083221323,0.809264134,0.015408307,-0.866666667,1.808275862,14.44628099,29,1.609159585,18.8,50.97459016,2.091445893,4.374145922
電子零組件,業強,6124,0.00798572,-0.4,-0.243589744,0.062139169,-0.07918878,-0.042647759,0,0.007857275,0.385708449,0.007857275,-10.92666667,1.906201966,0,18.44505495,1.389269573,18.2,29.83811475,3.827201501,14.64747133
電子零組件,信音,6126,0.058797579,1.45,-0.992270655,0.255012192,0.076987262,0.046139305,0.038313394,0.055566471,0.625263721,0.017253077,-4.366666667,0.655006317,33.85714286,50.656,1.49250145,12.5,26.8102459,3.424938427,11.73020323
電子零組件,九豪,6127,0.017536294,-0.126666667,-0.722222222,0.173071846,-0.272649857,-0.011981768,0.005995204,0.011125769,0.259060945,0.005130565,1.11,2.660952381,0,10.5,2.931778929,10.8,23.28422131,4.254922955,18.10436935
電子零組件,金橋,6133,0.049567676,0.506666667,0.803418803,0.20027318,0.038004925,0.050785241,0.015477566,0.038730721,0.586202489,0.023253155,7.206666667,1.72047696,27.98461538,10.57264957,1.712521295,11.7,17.87540984,3.115279918,9.704968967
電子零組件,萬旭,6134,0.006012024,-0.446666667,-0.799086758,0.223381825,-0.052723174,-0.022349003,0.002615405,0.003517118,0.830133388,0.000901713,1.046666667,1.677880974,106.2083333,15.19178082,1.640781563,7.3,26.67520492,6.148477509,37.80377568
電子零組件,柏承,6141,0,-4.366666667,-4.84660767,-0.017226765,-0.19679489,-0.190238593,0,0,0.38465567,0,-14.48,1.529049236,0,10.42477876,4.416583417,11.3,13.065,1.895141177,3.591560082
電子零組件,嘉聯益,6153,0.009871449,-3.216666667,0.806940652,-0.032860923,-0.167295562,-0.182110039,0.00332046,0.010210845,0.450272303,0.006890385,-19.58,1.172911232,0,17.38409475,1.722609894,59.1,14.86885246,2.53823298,6.442626661
電子零組件,鈞寶,6155,0.077204531,1.336666667,2.691875653,0.236912409,0.039262738,0.16994897,0.044726647,0.057286169,0.262726231,0.012559522,-9.443333333,1.415268437,28.10309278,19.26136364,1.406181705,8.8,24.27643443,2.288751342,5.238382708
電子零組件,松上,6156,0.089407811,2.21,3.293916797,0.148136551,0.036350681,0.047130078,0.038638576,0.089158167,0.834880583,0.050519591,-0.846666667,0.810793552,12.35648148,32.91836735,2.130492424,9.8,27.49139344,3.328890203,11.08150998
電子零組件,禾昌,6158,0.06359127,1.296666667,3.143955276,0.277101987,0.024413342,0.036625928,0.033302128,0.045572155,0.842121236,0.012270027,-3.973333333,1.344516653,24.32539683,22.7962963,1.958780593,5.4,26.44098361,3.118061129,9.722305201
電子零組件,捷泰,6165,0.044186023,0.64,-3.389178294,0.255322491,0.01693861,0.015063219,0.008930106,0.029356126,1.511523491,0.02042602,1.826666667,2.14057931,39.26923077,19.07894737,1.85479798,7.6,50.14959016,5.977146104,35.72627555
電子零組件,信昌電,6173,0.073722291,2.836666667,1.228070175,0.213208202,0.129180559,0.116859363,0.028295851,0.068619698,0.446366623,0.040323846,-13.68666667,1.183498015,16.17525773,39.77192982,1.215834742,17.1,41.2545082,4.403239567,19.38851869
電子零組件,安碁,6174,0.097669627,1.366666667,0.9,0.361474651,0.073423521,0.111556843,0.039914553,0.060442873,0.630595292,0.02052832,-5.036666667,1.709355828,29.72,13.04,1.27936747,5,21.61352459,2.142116726,4.588664069
電子零組件,立敦,6175,0.109794251,2.943333333,3.183971331,0.231590401,0.14273738,0.1074752,0.041255241,0.091911496,0.656214486,0.050656256,0.783333333,1.196234355,11.83591331,31.95862069,1.448345392,14.5,37.79528689,3.736136007,13.95871226
電子零組件,幃翔,6185,0.023207786,0.336666667,-0.06,0.266896893,-0.11060352,0.08801974,0.023921582,0.021421663,0.204569337,-0.002499919,-6.666666667,1.094229035,269.6666667,14.78666667,1.159656264,15,15.84508197,0.895700977,0.80228024
電子零組件,精成科,6191,0.145790922,5.993333333,4.245677416,0.22471615,0.140916925,0.119032611,0.067460429,0.136920095,0.638525951,0.069459666,-7.693333333,1.330667889,10.70049917,48.32911392,1.797799017,47.4,78.37254098,24.66404774,608.3152511
電子零組件,育富,6194,0.062422161,2.37,1.54130117,0.132005274,0.062268171,0.086733151,0.042570843,0.066161234,0.604845319,0.023590391,-2.126666667,0.918678679,9.214457831,41.625,1.2176781,4.8,36.2102459,2.764523478,7.642590063
電子零組件,佳必琪,6197,0.197974424,5.83,2.412568306,0.291509093,0.1314245,0.141577669,0.064763902,0.096525739,0.996151949,0.031761836,20.90333333,3.873301518,16.84234753,37.78688525,1.615764764,12.2,147.8770492,15.95328977,254.5074546
電子零組件,海韻電,6203,0.161471464,5.57,7.98934056,0.299662973,0.149095042,0.145238359,0.063225386,0.093117354,0.655905055,0.029891968,-19.46333333,2.235022071,22.93428571,35.91463415,1.299833333,8.2,70.08770492,5.971366214,35.65721446
電子零組件,艾華,6204,0.480616606,6.766666667,7.855072464,0.315236803,0.050341083,0.401903074,0.105617982,0.084907482,0.766737043,-0.0207105,-12.84333333,7.880526316,79.17567568,14.86956522,1.488687783,2.3,66.46004098,11.06150183,122.3568226
電子零組件,詮欣,6205,0.0961128,2.936666667,-1.261557001,0.385067458,0.137938028,0.148961819,0.027173922,0.055694446,0.457002027,0.028520524,-2.4,2.297792012,28.06415094,32.36585366,1.453877393,8.2,58.29139344,13.24023779,175.3038968
電子零組件,雷科,6207,0.087784465,1.91,3.903614458,0.322964849,0.096268232,0.113610652,0.042223822,0.060042681,0.32330935,0.017818859,-6.706666667,2.408450704,28.91304348,24.85,2.152913261,8,53.35389344,10.16747594,103.3775671
電子零組件,日揚,6208,0.114972236,3.406666667,-1.320845874,0.357509848,0.135882143,0.101524318,0.029827494,0.089855962,0.578655469,0.060028468,6.4,1.503276563,18.36212625,36.76635514,2.030795894,10.7,49.26659836,5.824404198,33.92368427
電子零組件,慶生,6210,0.011137629,-2.31,0.971428571,-0.115643638,-0.315839924,-0.241126151,0.017293558,-0.000141062,0.466023697,-0.01743462,-26.52666667,1.864680851,0,13.42857143,1.166197183,3.5,19.18954918,4.65256947,21.64640268
電子零組件,聯茂,6213,0.054934462,3.02,2.914678702,0.128236194,0.050249653,0.038446635,0.02414718,0.041169557,0.816437159,0.017022377,-2.396666667,1.592410636,40.07522124,56.87603306,1.701940827,36.3,83.74692623,17.14412462,293.921009
電子零組件,中探針,6217,0.023078508,-0.32,-4.293868564,0.274035516,-0.024404299,-0.015322418,0.011635604,0.014457273,0.616051186,0.005069364,2.723333333,1.677996024,0,26.19791667,2.087252125,9.6,35.91004098,7.355443073,54.1025428
電子零組件,岳豐,6220,0.097557787,1.256666667,7.699669688,0.220100445,-0.020682515,0.013133793,0.058727032,0.085945784,1.078729872,0.037026278,-6.846666667,1.106020531,26.97849462,22.68493151,2.954973329,14.6,22.78381148,3.620545258,13.10834796
電子零組件,聚鼎,6224,0.045885269,1.506666667,1.333333333,0.245328099,-0.01679531,0.044541175,0.024728993,0.023436309,0.626514347,-0.001292685,-1.616666667,2.092713816,26.53811659,28.27906977,1.662473795,8.6,52.37520492,10.03367837,100.6747016
電子零組件,百徽,6259,0.058817466,0.933333333,1.612433862,0.222133139,0.033560518,0.039601395,0.013121532,0.049977926,1.026602449,0.036856394,7.606666667,1.454789916,42.43137255,14.875,1.402877698,2.4,17.7897541,2.962970638,8.779195001
電子零組件,泰詠,6266,0.155196548,2.59,2.483279572,0.172673247,0.111660838,0.102652335,0.048074875,0.108348134,1.046491251,0.060273259,9.89,1.90497006,12.5610687,17.27586207,1.436148087,14.5,32.07028689,1.61408038,2.605255473
電子零組件,台郡,6269,0.072872712,4.906666667,6.215466133,0.125355271,0.0231818,0.040664973,0.035434466,0.066491253,0.758828527,0.031056787,-8.29,1.055291543,0,79.21981424,1.498527875,32.3,63.11454918,7.469200367,55.78895412
電子零組件,台燿,6274,0.126021357,5.766666667,4.247524014,0.204429889,0.104836341,0.081571384,0.047556697,0.064687902,0.907023917,0.017131205,6.073333333,3.12865453,17.25,52.70955882,1.747810318,27.2,201.6844262,60.29151408,3635.06667
電子零組件,胡連,6279,0.180083234,10.68666667,-2.026860841,0.318143942,0.168452479,0.15653885,0.036572832,0.117254506,0.671809897,0.080681674,21.40333333,2.277345812,12.83737295,72.09708738,1.899083924,10.3,155.8217213,19.75544878,390.2777567
電子零組件,康舒,6282,0.02086432,0.42,-8.23364173,0.20688788,0.013861604,0.009218816,0.010586833,0.018608782,0.698658797,0.012579022,13.22,1.338655038,0,27.32593458,2.13620278,85.6,29.575,2.891439401,8.360421811
電子零組件,佳邦,6284,0.117286549,5.28,-3.479473882,0.267378589,0.108855279,0.114187648,0.032267358,0.098600959,0.597319815,0.066333601,3.72,1.651794905,12.7730711,51.11409396,1.764531476,14.9,75.3397541,7.522242569,56.58413327
