產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
其他電子,全域,3067,0.029889539,-0.063333333,-2.3,0.355457547,-0.154945444,-0.034928795,0,0.028606965,0.301332159,0.028606965,22.87,2.428915663,0,12.45,1.321083172,2,22.1295082,8.760151675,76.74025737
其他電子,港建,3093,0.261614634,2.126666667,1.701149425,0.379531033,0.188924793,0.146819996,0.040381408,0.059804043,1.035280183,0.019422635,-9.456666667,3.993598131,27.80188679,7.379310345,1.472172352,14.5,27.11106557,1.928260824,3.718189806
其他電子,弘塑,3131,0.198957559,25.31666667,17.81609195,0.435814458,0.207471468,0.195681028,0.040129276,0.089793223,0.502179617,0.049663947,3.97,8.394276345,45.54454764,157.7241379,2.177826035,2.9,1409.352459,277.8072406,77176.86292
其他電子,微端,3285,0.041885928,0.46,1.813953488,0.203599361,0.015814674,0.025187294,0.027333964,0.023545141,0.911870876,-0.003788823,-2.453333333,1.876791862,23.63559322,14.86046512,1.383942766,4.3,26.37868852,2.386294181,5.694399919
其他電子,宜特,3289,0.125550174,5.66,4.658572783,0.272762984,0.084718075,0.112259899,0.034712891,0.08592822,0.52183973,0.051215329,10.76333333,2.973411968,21.48769231,46.97297297,2.324764982,7.4,129.1909836,22.60958136,511.1931694
其他電子,岱稜,3303,0.141596533,3.006666667,3.358156028,0.322236873,0.124383127,0.103377753,0.066138661,0.103706351,0.840292486,0.037567691,2.633333333,1.896171151,11.72564103,24.11702128,1.600047192,9.4,51.48545082,4.880755377,23.82177305
其他電子,昇貿,3305,0.082925802,2.96,2.696969697,0.126531783,0.060135902,0.050783788,0.034165827,0.058257048,0.904911366,0.024091221,2.983333333,1.823248344,22.19354839,37.73484848,1.83108595,13.2,72.22766393,20.44008264,417.7969785
其他電子,雙鴻,3324,0.221531726,16.73,6.199372877,0.229318827,0.104665453,0.105177329,0.025383796,0.134956802,1.094931748,0.109573006,4.366666667,6.361564384,31.27131418,104.3595506,1.828525443,8.9,651.6905738,89.13596191,7945.219705
其他電子,熱映,3373,0.009250399,-0.376666667,-0.348837209,0.179584157,-0.116169791,-0.043801791,0.020543309,0.008362423,0.439398121,0.002292989,-22.69,1.208071594,0,20.13953488,1.068080357,4.3,21.61290984,2.08812716,4.360275037
其他電子,漢科,3402,0.232628336,5.84,15.01369863,0.198250506,0.103031988,0.093449626,0.075769756,0.124028317,0.846901314,0.048258561,18.58333333,3.542126938,14.77138643,28.2739726,3.221007121,7.3,103.9827869,14.36847081,206.4529535
其他電子,聯鈞,3450,0.03909228,1.54,4.449771689,0.204035172,0.092617163,0.033583719,0.00500794,0.034504422,0.664138244,0.029496482,4.666666667,2.851045076,35.60994764,47.71232877,1.554945055,14.6,233.7643443,39.35899455,1549.130452
其他電子,陽程,3498,0.014628604,-1.08,0.770400729,0.274765588,-0.14231412,-0.058604058,0.023432923,0.020689768,0.365233444,-0.002743155,-11.91,1.226438849,0,37.06666667,1.376923077,6,49.15122951,9.179838938,84.26944293
其他電子,位速,3508,0,-1.88,-0.261175137,0.03109378,-0.297223475,-0.198149499,0,0,0.297885734,0,-20.50666667,4.815559503,0,5.519607843,4.433359314,10.2,24.53852459,3.407238041,11.60927107
其他電子,柏騰,3518,0.00573526,-0.89,-0.133972665,0.238049427,-0.224283939,-0.216604586,0.007854226,0.004424053,0.22279184,-0.003430173,-20.92,1.925580756,0,16.34831461,1.396493846,8.9,22.14036885,5.002943523,25.0294439
其他電子,西柏,3541,0.077272138,-0.086666667,-0.398809524,0.359652781,0.050103295,-0.008075878,0.027694694,0.032177017,0.673967255,0.004482324,-13.82,2.313298429,0,13.64285714,2.913588391,5.6,28.53913934,1.732993461,3.003266334
其他電子,世禾,3551,0.100815822,6.203333333,3.667502089,0.369911494,0.172867295,0.149255775,0.041193546,0.089834919,0.510432516,0.048641373,6.716666667,1.633555203,16.65761689,67.60714286,1.32428356,5.6,135.4622951,22.84062811,521.6942927
其他電子,同致,3552,0.091538389,4.423333333,8.453818242,0.224182173,0.047533006,0.041515165,0.014665434,0.061139157,0.896355845,0.046473723,1.246666667,2.243864148,68.91558442,47.29787234,2.435566716,9.4,76.2557377,14.79560634,218.9099669
