產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
通信網路,台灣大,3045,0.148702838,4.27,7.03362385,0.193877149,0.098452626,0.069470798,0.042820143,0.03884266,0.853649575,-0.003977483,8.503333333,3.449211098,23.43544858,31.05057851,2.586011574,302.5,112.3688525,3.594579412,12.92100115
通信網路,訊舟,3047,0.038543983,0.553333333,2.127564205,0.255043218,0.007121699,0.019825269,0.026504666,0.037050829,0.797951474,0.010546163,14.79,1.706422018,54.70588235,16.35,2.082031842,22,25.06106557,6.275714221,39.38458898
通信網路,建漢,3062,0.000212562,-0.693333333,-0.096155217,0.045970507,-0.074392942,-0.04706372,0,0.000215564,0.603497577,0.000215564,2.113333333,1.985684415,2817,14.18654434,1.451163779,32.7,28.06372951,4.733727382,22.40817492
通信網路,聯亞,3081,0.025495422,0.236666667,-2.007365823,0.215767708,-0.072214194,-0.005600625,0.010225998,0.008643108,0.324134823,0.000767692,-4.696666667,4.820487805,0,41,1.136232643,9.2,364.6946721,72.86672549,5309.559683
通信網路,及成,3095,0.026143791,-1.173333333,-0.266666667,0.190674877,-0.011623989,-0.028019685,0,0.020512821,0.562923714,0.020512821,10.56666667,3.358461538,51.97619048,13,8.730392157,1,36.52581967,9.726514891,94.60509192
通信網路,耀登,3138,0.140075398,4.786666667,-2.327943262,0.416372123,0.078114596,0.136227465,0.020297256,0.073776435,0.571428229,0.053479179,6.543333333,2.873907041,40.95081967,43.46,1.790625,5,98.70204918,11.50926787,132.4632468
通信網路,璟德,3152,0.090057078,4.763333333,3.690821256,0.401611743,0.236835538,0.196184646,0.020594089,0.029598357,0.363852766,0.009004267,-11.13666667,3.621583422,31.81320451,54.55072464,1.159390725,6.9,143.5,24.64784901,607.5164609
通信網路,波若威,3163,0.191672566,5.793333333,2.280309978,0.19713291,0.077254472,0.168639038,0.052247728,0.118733972,0.789510341,0.066486244,-1.26,3.610881213,21.99478261,35.02469136,1.320439963,8.1,169.9733607,30.35568142,921.4673944
通信網路,台嘉碩,3221,0.060426554,1.343333333,2.439095242,0.247034209,0.058649632,0.048357036,0.044773173,0.047238513,0.756051056,0.010787077,-6.586666667,1.29968305,28.03061224,21.13592233,1.39252122,10.3,21.88790984,3.085334242,9.519287383
通信網路,光環,3234,0,-2.41,-0.473202753,0.112830981,-0.341686317,-0.300353631,0,0,0.485753262,0,-23.31333333,5.029714286,0,8.425925926,1.5755886,10.8,41.46270492,7.317800782,53.55020829
通信網路,東浦,3290,0.086295923,1.443333333,1.266143234,0.273711117,0.103492525,0.087962974,0.021308105,0.071986649,0.551927153,0.050678544,4.616666667,1.548035488,14.62871287,19.08870968,1.739465338,12.4,32.20759494,4.168107489,17.37312004
通信網路,鼎天,3306,0.033113482,1.67,0.692810458,0.237982557,0.008495433,0.071509327,0.030364584,0.034725957,0.478166293,0.004361373,-9.49,0.827363316,18.83617747,66.70588235,1.106924316,5.1,49.5795082,7.091752452,50.29295284
通信網路,閎暉,3311,0.035565442,1.343333333,-3.088235294,0.146404021,0.031185318,0.044815574,0.019666567,0.036324675,0.65312742,0.016658108,10.08666667,0.960234862,47.50617284,40.07352941,1.307749906,6.8,35.76680328,3.309915336,10.95553953
